,常州天和印染有限公司1P 3#楼、4#楼西20190305_20190514.xlsx,常州天和印染有限公司2P 3#楼主20190305_20190514.xlsx,常州天和印染有限公司2P 水洗车间20190305_20190514.xlsx,常州天和印染有限公司3D 打底1#20190315_20190514.xlsx,常州天和印染有限公司3D 污水20190305_20190514.xlsx,常州天和印染有限公司3D 溢流、气雾20190305_20190514.xlsx,常州天和印染有限公司3P 4#楼20190305_20190514.xlsx,常州天和印染有限公司3P 一楼、二楼20190305_20190514.xlsx,常州天和印染有限公司4D油锅炉20190305_20190514.xlsx,常州天和印染有限公司4D老定型20190305_20190514.xlsx,常州天和印染有限公司4D老汽雾20190305_20190514.xlsx,常州天和印染有限公司4D预宿成品20190305_20190514.xlsx,常州天和印染有限公司5D低压总出20190305_20190514.xlsx,常州天和印染有限公司6D 洗水车20190305_20190514.xlsx,常州天和印染有限公司6D园网20190305_20190514.xlsx,常州天和印染有限公司6D退煮20190305_20190514.xlsx,常州天和印染有限公司7D 烧毛车间20190305_20190514.xlsx,常州天和印染有限公司7D 空压机20190305_20190514.xlsx,常州天和印染有限公司7D 车间照明20190305_20190514.xlsx,常州天和印染有限公司7D泵房20190305_20190514.xlsx,常州天和印染有限公司8D 丝光20190305_20190514.xlsx,常州天和印染有限公司8D 门富士、磨毛20190305_20190514.xlsx
2019-04-20 13:08:00,1.92,5.12,15.04,0.24,10.38,19.199999,0.0,13.759999,0.0,0.72,0.24,9.78,162.0,0.0,0.16,2.76,0.0,20.199999,0.08,9.04,0.42,0.0
2019-04-20 13:11:00,1.92,5.76,15.839999,0.24,10.2,24.6,0.0,14.08,0.0,0.72,0.24,7.14,128.800003,0.0,0.16,0.6,0.0,20.199999,0.08,9.04,0.42,0.0
2019-04-20 13:14:00,1.92,6.4,8.0,0.24,10.139999,24.6,0.0,14.88,0.0,0.72,0.24,7.14,140.0,0.0,0.16,0.6,0.0,19.799999,0.08,10.4,0.42,0.0
2019-04-20 13:17:00,1.92,5.92,12.799999,0.24,10.26,19.08,0.0,15.04,0.0,0.72,0.0,4.62,140.0,0.0,0.16,0.6,0.0,20.16,0.08,9.04,0.42,0.0
2019-04-20 13:20:00,1.92,5.12,14.24,0.24,10.139999,28.439999,0.0,15.04,0.0,0.72,0.0,10.26,163.199997,0.0,0.16,0.6,0.0,20.16,0.08,9.04,0.42,0.0
2019-04-20 13:23:00,1.92,7.52,14.24,0.24,10.2,17.16,0.0,16.16,0.0,0.72,0.0,10.26,144.400009,0.4,0.16,0.8,0.0,20.4,0.08,8.96,0.42,0.0
2019-04-20 13:26:00,1.92,7.52,15.04,0.24,10.2,17.16,0.0,12.16,0.0,0.72,0.0,4.86,144.400009,0.32,0.16,0.8,0.0,20.279999,0.08,8.96,0.42,0.0
2019-04-20 13:29:00,1.92,7.68,21.439999,0.24,10.08,16.440001,0.0,10.24,0.0,0.72,0.0,16.859999,159.199997,0.32,0.16,0.76,0.0,20.279999,0.08,8.96,0.42,0.0
2019-04-20 13:32:00,1.92,5.6,23.359999,0.24,10.02,16.68,0.0,7.04,0.0,0.64,0.0,16.859999,148.800003,0.32,0.16,0.6,0.0,20.039999,0.08,9.04,0.42,0.0
2019-04-20 13:35:00,1.92,7.36,20.799999,0.24,10.02,22.439999,0.0,6.88,0.0,0.64,0.0,10.32,148.800003,0.32,0.16,0.6,0.0,20.4,0.08,9.12,0.42,0.0
2019-04-20 13:38:00,1.92,7.36,13.759999,0.24,10.44,25.08,0.0,7.2,0.0,0.72,0.0,4.56,145.600006,0.32,0.16,0.6,0.0,20.4,0.08,9.12,0.42,0.0
2019-04-20 13:41:00,1.92,9.92,18.559999,0.24,10.32,25.08,0.0,7.04,0.0,0.64,0.32,4.56,221.600006,0.32,0.16,0.6,0.0,20.52,0.08,9.2,0.42,0.0
2019-04-20 13:44:00,1.92,8.32,19.199999,0.24,91.68,79.32,0.0,7.04,0.0,0.64,0.32,9.719999,221.600006,0.32,0.16,0.6,0.0,20.039999,0.08,9.04,0.42,0.0
2019-04-20 13:47:00,1.92,8.0,19.199999,0.24,91.019997,83.759995,0.0,13.599999,0.0,0.64,0.0,10.2,254.0,0.32,0.16,0.56,0.0,20.039999,0.08,9.04,0.48,0.0
2019-04-20 13:50:00,1.92,8.48,24.16,0.24,90.659996,77.639999,0.0,14.08,0.0,0.72,0.0,8.7,248.400009,0.8,0.16,2.44,0.0,20.359999,0.08,8.96,0.42,0.0
2019-04-20 13:53:00,1.92,8.639999,22.879999,0.24,90.599998,88.799995,0.0,14.24,0.0,0.72,0.0,8.7,248.400009,0.4,0.16,2.44,0.0,20.039999,0.08,9.04,0.42,0.0
2019-04-20 13:56:00,1.92,8.32,14.88,0.24,90.18,77.639999,0.0,15.04,0.0,0.72,0.0,9.96,256.0,0.4,0.16,0.8,0.0,20.039999,0.08,9.04,0.42,0.0
2019-04-20 13:59:00,1.92,7.2,19.199999,0.24,90.059998,83.040001,0.0,16.16,0.0,0.72,0.0,11.759999,268.399994,0.32,0.16,0.8,0.0,20.0,0.08,9.12,0.42,0.0
2019-04-20 14:02:00,1.92,7.68,20.16,0.24,90.059998,82.68,0.0,13.759999,0.0,0.72,0.0,11.759999,268.399994,0.32,0.16,0.8,0.0,19.959999,0.08,9.76,0.42,0.0
2019-04-20 14:05:00,1.92,7.52,17.279999,0.24,90.059998,82.68,0.0,15.04,0.0,0.72,0.0,9.599999,239.199997,0.32,0.16,0.8,0.0,19.959999,0.08,8.96,0.48,0.0
2019-04-20 14:08:00,1.92,8.0,17.6,0.24,89.939995,77.759995,0.0,12.96,0.0,0.72,0.0,10.02,254.400009,0.32,0.16,0.6,0.0,20.08,0.08,8.96,0.48,0.0
2019-04-20 14:11:00,1.92,7.2,13.12,0.24,90.18,83.159996,0.0,12.96,0.0,0.72,0.0,10.02,254.400009,0.32,0.16,0.8,0.0,19.959999,0.08,9.04,0.42,0.0
2019-04-20 14:14:00,1.92,8.32,13.12,0.24,90.18,77.639999,0.0,14.4,0.0,0.72,0.0,4.26,251.199997,0.32,0.16,0.8,0.0,19.959999,0.08,9.12,0.42,0.0
2019-04-20 14:17:00,1.92,7.36,6.08,0.24,89.759995,81.839996,0.0,14.4,0.0,0.72,0.0,9.66,214.400009,0.32,0.16,0.84,0.0,20.08,0.08,9.12,0.42,0.0
2019-04-20 14:20:00,2.08,7.52,10.719999,0.24,90.0,77.159996,0.0,16.0,0.0,0.72,0.0,9.66,214.400009,0.4,0.16,0.8,0.0,20.119999,0.08,9.12,0.42,0.0
2019-04-20 14:23:00,1.92,6.88,6.88,0.24,90.059998,74.639999,0.0,11.52,0.0,0.72,0.0,11.58,225.600006,0.4,0.16,0.8,0.0,20.119999,0.08,9.36,0.42,0.0
2019-04-20 14:26:00,2.08,6.24,8.16,0.24,90.059998,74.760002,0.0,8.32,0.0,0.72,0.0,9.179999,209.199997,0.4,0.16,0.8,0.0,19.359999,0.08,9.36,0.42,0.0
2019-04-20 14:29:00,1.92,7.36,8.639999,0.24,90.059998,81.119995,0.0,15.839999,0.0,0.72,0.0,9.179999,209.199997,0.24,0.16,0.8,0.0,20.08,0.08,9.04,0.42,0.0
2019-04-20 14:32:00,1.92,5.92,9.28,0.24,89.82,81.119995,0.0,14.559999,0.0,0.72,0.0,9.9,227.600006,0.24,0.16,0.8,0.0,20.08,0.08,8.96,0.42,0.0
2019-04-20 14:35:00,1.92,6.72,13.759999,0.24,90.18,75.119995,0.0,9.44,0.0,0.72,0.0,4.08,219.199997,0.24,0.16,2.32,0.0,20.68,0.08,8.96,0.42,0.0
2019-04-20 14:38:00,1.92,10.08,12.639999,0.24,90.239998,74.040001,0.0,9.44,0.0,0.72,0.0,4.08,236.400009,0.24,0.16,3.28,0.0,20.879999,0.08,9.04,0.42,0.0
2019-04-20 14:41:00,2.08,7.04,12.639999,0.24,91.199997,75.0,0.0,8.639999,0.0,0.72,0.0,9.54,236.400009,0.24,0.16,3.28,0.0,20.879999,0.08,9.04,0.42,0.0
2019-04-20 14:44:00,1.92,6.72,13.12,0.24,91.379997,75.360001,0.0,6.4,0.0,0.72,0.0,4.32,237.199997,0.24,0.16,1.2,0.0,20.879999,0.08,9.04,0.42,0.0
2019-04-20 14:47:00,1.92,5.76,13.44,0.24,91.5,78.0,0.0,14.559999,0.0,0.72,0.0,4.32,234.800003,0.16,0.16,0.8,0.0,20.52,0.08,9.04,0.42,0.0
2019-04-20 14:50:00,1.92,5.28,13.44,0.24,91.379997,78.360001,0.0,14.719999,0.0,0.72,0.0,9.0,234.800003,0.16,0.16,0.8,0.0,20.52,0.08,9.44,0.42,0.0
2019-04-20 14:53:00,1.92,6.24,13.599999,0.24,91.379997,77.639999,0.0,14.719999,0.0,0.72,0.0,9.599999,248.400009,0.24,0.16,1.68,0.0,20.52,0.08,9.44,0.42,0.0
2019-04-20 14:56:00,2.08,5.6,13.599999,0.24,91.199997,78.959999,0.0,14.4,0.0,0.72,0.0,9.599999,246.800003,0.16,0.16,2.0,0.0,20.84,0.08,9.04,0.48,0.0
2019-04-20 14:59:00,2.08,5.44,4.48,0.24,91.139999,78.959999,0.0,9.92,0.0,0.72,0.0,11.16,246.800003,0.16,0.16,2.0,0.0,20.92,0.08,9.12,0.42,0.0
2019-04-20 15:02:00,2.08,7.52,5.44,0.24,91.139999,76.32,0.0,15.679999,0.0,0.72,0.0,9.3,209.199997,0.16,0.16,1.48,0.0,20.92,0.08,9.12,0.42,0.0
2019-04-20 15:05:00,2.4,7.2,5.44,0.24,91.079994,76.199997,0.0,15.679999,0.0,0.72,0.0,9.3,243.199997,0.24,0.16,1.48,0.0,20.959999,0.08,9.12,0.42,0.0
2019-04-20 15:08:00,2.4,5.92,3.68,0.24,91.079994,75.599998,0.0,15.04,0.0,0.72,0.0,4.14,243.199997,0.24,0.16,1.48,0.0,20.84,0.08,9.04,0.42,0.0
2019-04-20 15:11:00,2.4,5.76,2.08,0.24,89.879997,74.400002,0.0,14.88,0.0,0.72,0.0,8.82,230.0,0.16,0.16,1.44,0.0,20.84,0.08,9.04,0.42,0.0
2019-04-20 15:14:00,2.4,6.88,1.28,0.24,89.939995,74.400002,0.0,15.2,0.0,0.72,0.0,8.82,224.800003,0.24,0.16,1.44,0.0,20.879999,0.08,9.12,0.42,0.0
2019-04-20 15:17:00,2.4,5.92,1.92,0.24,90.0,74.639999,0.0,16.16,0.0,0.72,0.0,9.54,224.800003,0.24,0.16,1.44,0.0,21.08,0.08,9.52,0.48,0.0
2019-04-20 15:20:00,1.76,5.44,0.0,0.24,90.0,75.360001,0.0,15.04,0.0,0.72,0.0,3.66,218.0,0.24,0.16,3.52,0.0,21.08,0.08,9.52,0.48,0.0
2019-04-20 15:23:00,1.76,5.6,0.48,0.24,89.759995,75.360001,0.0,14.24,0.0,0.72,0.0,3.66,234.400009,0.24,0.16,3.84,0.0,20.799999,0.08,9.2,0.48,0.0
2019-04-20 15:26:00,1.92,7.52,0.0,0.24,89.939995,81.360001,0.0,14.88,0.0,0.72,0.0,9.36,234.400009,0.16,0.16,3.84,0.0,20.879999,0.08,9.12,0.42,0.0
2019-04-20 15:29:00,1.76,20.799999,0.0,0.24,89.879997,75.239998,0.0,14.88,0.0,0.72,0.0,3.66,264.399994,0.16,0.16,1.8,0.0,20.879999,0.08,9.12,0.42,0.0
2019-04-20 15:32:00,1.92,21.119999,0.0,0.24,89.699997,74.279999,0.0,15.04,0.0,0.72,0.0,3.66,243.199997,0.24,0.16,1.64,0.0,20.84,0.08,9.12,0.42,0.0
2019-04-20 15:35:00,1.92,21.119999,0.0,0.24,90.059998,73.799995,0.0,14.559999,0.0,0.72,0.0,9.12,243.199997,0.24,0.16,1.64,0.0,20.76,0.08,9.2,0.48,0.0
2019-04-20 15:38:00,1.76,12.32,4.32,0.24,89.879997,73.439995,0.0,14.08,0.0,0.72,0.0,3.78,244.800003,0.24,0.16,1.64,0.0,20.76,0.08,9.2,0.48,0.0
2019-04-20 15:41:00,1.76,11.52,0.0,0.24,89.82,79.799995,0.0,13.599999,0.0,0.72,0.0,3.78,250.0,0.24,0.16,1.64,0.0,20.879999,0.08,9.04,0.42,0.0
2019-04-20 15:44:00,1.76,6.88,0.0,0.24,89.82,75.0,0.0,13.599999,0.0,0.72,0.0,8.52,250.0,0.16,0.16,1.64,0.0,20.199999,0.08,9.04,0.42,0.0
2019-04-20 15:47:00,1.76,7.84,0.0,0.24,89.879997,74.639999,0.0,14.719999,0.0,0.72,0.0,9.42,222.0,0.16,0.16,1.64,0.0,20.199999,0.08,9.04,0.48,0.0
2019-04-20 15:50:00,1.76,14.4,0.0,0.24,89.82,74.639999,0.0,14.559999,0.0,0.72,0.0,9.42,126.800003,0.16,0.16,1.68,0.0,20.16,0.08,9.04,0.42,0.0
2019-04-20 15:53:00,1.76,23.199999,0.0,0.24,7.14,13.44,0.0,14.719999,0.0,0.72,0.0,3.6,126.800003,0.24,0.16,1.68,0.0,19.799999,0.08,8.639999,0.42,0.0
2019-04-20 15:56:00,1.6,9.44,0.0,0.24,7.14,12.96,0.0,14.719999,0.0,0.72,0.0,9.179999,144.0,0.24,0.16,1.68,0.0,19.799999,0.08,8.639999,0.42,0.0
2019-04-20 15:59:00,1.6,14.4,0.0,0.24,7.2,13.08,0.0,16.16,0.0,0.72,0.0,9.179999,171.199997,0.24,0.16,1.68,0.0,19.879999,0.08,8.88,0.48,0.0
2019-04-20 16:02:00,1.6,8.16,0.0,0.24,7.08,19.799999,0.0,14.559999,0.0,0.72,0.0,10.92,171.199997,0.16,0.16,1.68,0.0,20.16,0.0,8.8,0.42,0.0
2019-04-20 16:05:00,1.44,13.44,0.0,0.24,7.14,13.2,0.0,14.88,0.0,0.72,0.0,8.94,148.400009,0.16,0.16,1.68,0.0,20.16,0.0,8.8,0.42,0.0
2019-04-20 16:08:00,1.6,15.679999,0.0,0.24,7.26,13.679999,0.0,14.719999,0.0,0.72,0.0,8.94,158.400009,0.24,0.16,3.04,0.0,20.76,0.0,8.8,0.42,0.0
2019-04-20 16:11:00,1.44,13.28,0.0,0.24,7.26,13.799999,0.0,14.08,0.0,0.72,0.0,3.72,158.400009,0.72,0.16,3.04,0.0,20.959999,0.0,8.88,0.48,0.0
2019-04-20 16:14:00,1.6,12.32,0.0,0.24,7.26,13.799999,0.0,15.04,0.0,0.72,0.0,8.88,144.400009,0.72,0.16,3.6,0.0,20.959999,0.0,8.88,0.48,0.0
2019-04-20 16:17:00,1.76,16.32,0.0,0.24,7.14,13.679999,0.0,13.92,0.0,0.72,0.0,8.88,160.0,0.64,0.16,1.48,0.0,21.559999,0.0,8.88,0.42,0.0
2019-04-20 16:20:00,1.44,6.56,0.0,0.24,7.2,13.08,0.0,13.92,0.0,0.72,0.0,5.7,160.0,0.64,0.16,1.48,0.0,22.0,0.0,8.88,0.42,0.0
2019-04-20 16:23:00,1.44,7.04,0.0,0.24,7.08,19.439999,0.0,13.92,0.0,0.72,0.0,10.86,163.199997,0.64,0.16,1.48,0.0,22.0,0.0,8.88,0.48,0.0
2019-04-20 16:26:00,1.44,23.519999,0.0,0.24,7.2,13.2,0.0,13.92,0.0,0.72,0.0,10.86,158.400009,0.64,0.16,1.48,0.0,21.959999,0.0,8.88,0.48,0.0
2019-04-20 16:29:00,1.44,20.32,0.0,0.24,7.2,13.2,0.0,12.32,0.0,0.72,0.0,8.94,158.400009,0.88,0.16,1.48,0.0,20.959999,0.0,8.72,0.48,0.0
2019-04-20 16:32:00,1.44,12.639999,0.0,0.24,7.08,13.799999,0.0,14.24,0.0,0.72,0.0,3.6,154.400009,0.88,0.16,1.48,0.0,20.959999,0.0,8.72,0.48,0.0
2019-04-20 16:35:00,1.44,23.199999,0.0,0.24,7.08,13.92,0.0,14.24,0.0,0.72,0.0,3.6,120.800003,3.52,0.16,1.48,0.0,20.799999,0.0,8.72,0.48,0.0
2019-04-20 16:38:00,1.44,12.799999,0.0,0.24,7.26,14.04,0.0,13.759999,0.0,0.72,0.0,8.46,120.800003,1.04,0.16,1.48,0.0,20.719999,0.0,8.96,0.42,0.0
2019-04-20 16:41:00,1.44,6.56,0.0,0.24,7.14,14.04,0.0,6.56,0.0,0.72,0.0,9.12,147.199997,1.04,0.16,1.68,0.0,20.719999,0.0,8.96,0.42,0.0
2019-04-20 16:44:00,1.44,6.4,0.0,0.24,7.32,13.679999,0.0,13.28,0.0,0.72,0.0,3.42,132.0,0.72,0.16,1.72,0.0,20.76,0.0,8.72,0.42,0.0
2019-04-20 16:47:00,1.44,12.32,0.0,0.24,7.2,13.559999,0.0,13.28,0.0,0.72,0.0,3.42,132.0,1.92,0.16,1.72,0.0,20.799999,0.0,8.8,0.42,0.0
2019-04-20 16:50:00,1.44,13.599999,0.0,0.24,7.08,13.44,0.0,15.2,0.0,0.72,0.0,8.94,120.800003,1.92,0.16,1.72,0.0,20.799999,0.0,8.8,0.42,0.0
2019-04-20 16:53:00,1.44,12.16,0.0,0.24,7.14,12.599999,0.0,13.28,0.0,0.72,0.0,10.92,131.199997,1.84,0.16,1.52,0.0,20.639999,0.0,8.8,0.42,0.0
2019-04-20 16:56:00,1.44,15.2,0.0,0.24,7.38,13.08,0.0,14.24,0.0,0.72,0.0,10.92,131.199997,0.72,0.16,2.88,0.0,20.76,0.0,8.639999,0.42,0.0
2019-04-20 16:59:00,1.44,13.28,0.0,0.24,7.26,20.279999,0.0,12.639999,0.0,0.72,0.0,16.26,132.400009,0.72,0.16,2.88,0.0,20.76,0.0,8.8,0.42,0.0
2019-04-20 17:02:00,1.44,20.639999,0.0,0.24,7.26,14.16,0.0,7.2,0.0,0.72,0.0,4.68,132.800003,0.72,0.16,3.56,0.0,20.959999,0.0,8.8,0.42,0.0
2019-04-20 17:05:00,1.44,12.32,0.0,0.24,7.32,14.16,0.0,4.32,0.0,0.72,0.0,4.68,132.800003,0.72,0.16,1.56,0.0,20.52,0.0,8.96,0.42,0.0
2019-04-20 17:08:00,1.44,6.72,0.0,0.24,7.2,13.44,0.0,4.16,0.0,0.72,0.0,8.34,106.0,0.72,0.16,1.56,0.0,20.52,0.0,8.639999,0.42,0.0
2019-04-20 17:11:00,1.44,11.2,0.0,0.24,7.32,13.44,0.0,4.16,0.0,0.72,0.0,10.32,113.200005,0.72,0.16,1.52,0.0,20.639999,0.0,8.639999,0.42,0.0
2019-04-20 17:14:00,1.44,11.2,0.0,0.24,7.14,13.559999,0.0,3.36,0.0,0.72,0.0,10.32,113.200005,2.16,0.16,1.56,0.0,20.68,0.0,8.639999,0.42,0.0
2019-04-20 17:17:00,1.44,21.6,0.0,0.24,7.2,13.679999,0.0,4.0,0.0,0.72,0.0,3.42,103.599998,2.16,0.16,1.56,0.0,20.68,0.0,8.559999,0.42,0.0
2019-04-20 17:20:00,1.44,21.279999,0.0,0.24,7.2,20.52,0.0,2.56,0.0,0.72,0.0,9.059999,101.599998,3.68,0.16,1.52,0.0,20.639999,0.0,8.559999,0.42,0.0
2019-04-20 17:23:00,1.44,11.36,0.0,0.24,7.02,14.16,0.0,4.0,0.0,0.72,0.0,9.059999,101.200005,0.72,0.16,1.56,0.0,20.639999,0.0,8.72,0.42,0.0
2019-04-20 17:26:00,1.44,9.76,0.0,0.24,7.14,14.04,0.0,4.8,0.0,0.72,0.0,3.42,101.200005,0.72,0.16,1.56,0.0,20.639999,0.0,8.639999,0.42,0.0
2019-04-20 17:29:00,1.44,7.04,0.0,0.24,7.14,13.679999,0.0,2.56,0.0,0.72,0.0,10.38,90.800003,0.72,0.16,1.56,0.0,20.6,0.0,8.639999,0.42,0.0
2019-04-20 17:32:00,1.44,5.76,0.0,0.24,7.2,13.679999,0.0,3.68,0.0,0.72,0.0,10.38,95.200005,0.88,0.16,1.56,0.0,19.719999,0.0,8.72,0.42,0.0
2019-04-20 17:35:00,1.44,7.04,0.0,0.24,7.26,13.559999,0.0,3.68,0.0,0.72,0.0,5.82,95.200005,0.88,0.16,1.56,0.0,19.719999,0.0,8.72,0.42,0.0
2019-04-20 17:38:00,1.44,4.64,0.0,0.24,7.2,20.16,0.0,3.68,0.0,0.72,0.0,10.559999,102.400002,3.04,0.16,1.56,0.0,20.879999,0.0,8.72,0.42,0.0
2019-04-20 17:41:00,1.44,3.68,0.0,0.24,7.2,13.799999,0.0,3.84,0.0,0.72,0.0,10.559999,86.400002,3.36,0.16,1.52,0.0,20.76,0.0,8.639999,0.42,0.0
2019-04-20 17:44:00,1.44,4.8,0.0,0.24,7.14,13.679999,0.0,5.92,0.0,0.72,0.0,7.14,86.400002,3.36,0.16,1.52,0.0,20.639999,0.0,8.72,0.42,0.0
2019-04-20 17:47:00,1.44,4.8,0.0,0.24,7.14,14.639999,0.0,4.16,0.0,0.72,0.0,5.52,85.200005,3.36,0.16,2.88,0.0,20.639999,0.0,8.72,0.42,0.0
2019-04-20 17:50:00,0.96,4.48,0.0,0.24,7.2,13.92,0.0,3.52,0.0,0.72,0.0,5.52,101.200005,3.28,0.16,3.56,0.0,20.68,0.0,8.639999,0.42,0.0
2019-04-20 17:53:00,0.96,5.76,0.0,0.24,7.2,13.559999,0.0,3.68,0.0,0.72,0.0,11.04,101.200005,3.28,0.16,3.56,0.0,20.68,0.0,8.8,0.42,0.0
2019-04-20 17:56:00,0.96,4.48,0.0,0.24,7.14,13.559999,0.0,4.32,0.0,0.72,0.0,4.14,89.200005,3.44,0.16,1.56,0.0,20.68,0.0,8.8,0.42,0.0
2019-04-20 17:59:00,0.96,5.44,0.0,0.24,7.14,13.559999,0.0,2.88,0.0,0.72,0.0,4.14,76.0,0.72,0.16,1.56,0.0,20.68,0.0,8.8,0.42,0.0
2019-04-20 18:02:00,0.96,4.96,0.0,0.24,7.38,14.88,0.0,3.68,0.0,0.72,0.0,11.58,76.0,0.72,0.16,1.56,0.0,20.68,0.0,8.8,0.42,0.0
2019-04-20 18:05:00,3.36,4.0,0.0,0.24,7.44,23.16,0.0,3.68,0.0,0.72,0.0,9.48,92.400002,2.4,0.16,1.56,0.0,20.68,0.0,8.8,0.42,0.0
2019-04-20 18:08:00,3.36,3.2,0.0,0.24,7.26,16.199999,0.0,5.12,0.0,0.72,0.0,9.48,86.0,0.88,0.16,1.56,0.0,20.719999,0.0,8.72,0.42,0.0
2019-04-20 18:11:00,3.36,4.64,0.0,0.24,7.2,14.639999,0.0,5.6,0.0,0.72,0.0,4.08,86.0,0.88,0.16,1.56,0.0,20.719999,0.0,8.559999,0.42,0.0
2019-04-20 18:14:00,3.36,2.72,0.0,0.24,7.2,14.759999,0.0,4.96,0.0,0.72,0.0,3.9,78.400002,0.88,0.16,1.52,0.0,20.719999,0.0,8.559999,0.42,0.0
2019-04-20 18:17:00,3.2,1.28,0.0,0.24,7.2,15.36,0.0,2.56,0.0,0.72,0.0,3.9,85.599998,2.08,0.16,1.56,0.0,20.639999,0.0,8.639999,0.42,0.0
2019-04-20 18:20:00,3.36,1.12,0.0,0.24,7.2,15.599999,0.0,4.8,0.0,0.72,0.0,9.54,85.599998,0.88,0.16,1.56,0.0,20.719999,0.0,8.72,0.42,0.0
2019-04-20 18:23:00,0.96,0.8,0.0,0.24,7.26,21.359999,0.0,3.36,0.0,0.72,0.0,3.9,101.200005,0.88,0.16,1.56,0.0,20.719999,0.0,8.72,0.42,0.0
2019-04-20 18:26:00,0.96,0.96,0.0,0.24,7.2,21.359999,0.0,3.84,0.0,0.72,0.0,3.9,79.200005,2.96,0.16,1.56,0.0,20.68,0.0,8.8,0.42,0.0
2019-04-20 18:29:00,0.96,0.96,0.0,0.24,7.26,14.52,0.0,3.84,0.0,0.72,0.0,3.9,79.200005,3.04,0.16,1.56,0.0,20.639999,0.0,8.72,0.42,0.0
2019-04-20 18:32:00,0.96,0.8,0.0,0.24,7.14,15.36,0.0,3.36,0.0,0.72,0.0,17.279999,75.200005,3.04,0.16,1.52,0.0,20.639999,0.0,8.72,0.42,0.0
2019-04-20 18:35:00,0.96,1.12,0.0,0.24,7.2,14.52,0.0,2.4,0.0,0.72,0.0,17.279999,88.0,3.12,0.16,2.8,0.0,20.68,0.0,8.8,0.42,0.0
2019-04-20 18:38:00,0.96,1.12,0.0,0.24,7.2,14.4,0.0,3.04,0.0,0.72,0.0,4.98,88.0,3.2,0.16,2.8,0.0,20.68,0.0,8.559999,0.42,0.0
2019-04-20 18:41:00,0.96,1.28,0.0,0.24,7.26,20.76,0.0,3.84,0.0,0.72,0.0,4.26,80.400002,3.2,0.16,3.48,0.0,20.68,0.0,8.559999,0.42,0.0
2019-04-20 18:44:00,0.96,1.12,0.0,0.24,7.26,13.799999,0.0,3.2,0.0,0.72,0.0,4.26,78.800003,0.8,0.16,1.52,0.0,20.639999,0.0,8.88,0.42,0.0
2019-04-20 18:47:00,0.96,0.96,0.0,0.24,7.32,13.92,0.0,3.2,0.0,0.72,0.0,9.84,78.800003,2.96,0.16,1.52,0.0,20.68,0.0,8.639999,0.42,0.0
2019-04-20 18:50:00,0.96,0.96,0.0,0.24,7.2,13.92,0.0,2.4,0.0,0.72,0.0,4.44,78.0,2.96,0.16,1.52,0.0,20.68,0.0,8.639999,0.42,0.0
2019-04-20 18:53:00,0.96,0.96,0.0,0.24,7.32,13.799999,0.0,4.0,0.0,0.72,0.0,4.44,87.599998,2.64,0.16,1.52,0.0,20.719999,0.0,8.96,0.42,0.0
2019-04-20 18:56:00,0.96,1.12,0.0,0.24,7.26,13.799999,0.0,4.0,0.0,0.72,0.0,9.24,87.599998,2.4,0.16,1.52,0.0,21.16,0.0,8.72,0.42,0.0
2019-04-20 18:59:00,0.96,1.12,0.0,0.24,7.2,14.28,0.0,4.16,0.0,0.72,0.0,10.08,86.400002,2.4,0.16,1.52,0.0,21.16,0.0,8.72,0.42,0.0
2019-04-20 19:02:00,0.96,1.12,0.0,0.24,7.26,20.639999,0.0,4.0,0.0,0.72,0.0,10.08,63.200001,0.24,0.16,1.52,0.0,0.0,0.0,8.72,0.42,0.0
2019-04-20 19:05:00,0.96,0.96,0.0,0.24,7.26,14.28,0.0,3.2,0.0,0.72,0.0,3.9,63.200001,0.24,0.16,1.52,0.0,0.0,0.0,8.88,0.42,0.0
2019-04-20 19:08:00,0.96,0.96,0.0,0.24,7.2,13.92,0.0,2.4,0.0,0.72,0.0,16.799999,48.400002,0.24,0.16,1.52,0.0,0.0,0.0,8.88,0.42,0.0
2019-04-20 19:11:00,0.96,0.8,0.0,0.24,7.2,19.68,0.0,3.2,0.0,0.72,0.0,16.799999,58.0,0.24,0.16,1.52,0.0,0.0,0.0,8.8,0.42,0.0
2019-04-20 19:14:00,0.96,0.96,0.0,0.24,7.32,19.799999,0.0,3.36,0.0,0.72,0.0,4.44,58.0,0.24,0.16,1.52,0.0,0.0,0.0,8.88,0.42,0.0
2019-04-20 19:17:00,0.96,0.96,0.0,0.24,7.08,19.799999,0.0,4.64,0.0,0.72,0.0,3.84,59.200001,0.24,0.16,1.52,0.0,0.0,0.0,8.88,0.42,0.0
2019-04-20 19:20:00,0.96,1.12,0.0,0.24,7.26,13.92,0.0,3.36,0.0,0.72,0.0,3.84,52.0,0.24,0.16,1.52,0.0,0.0,0.0,8.8,0.42,0.0
2019-04-20 19:23:00,0.96,0.96,0.0,0.24,7.26,14.52,0.0,3.36,0.0,0.72,0.0,9.24,52.0,0.24,0.16,1.52,0.0,0.0,0.0,8.639999,0.42,0.0
2019-04-20 19:26:00,0.96,0.96,0.0,0.24,7.2,14.28,0.0,3.52,0.0,0.72,0.0,4.08,56.400002,0.24,0.16,2.8,0.0,0.0,0.0,8.639999,0.42,0.0
2019-04-20 19:29:00,0.96,0.96,0.0,0.24,7.2,14.28,0.0,3.52,0.0,0.72,0.0,4.08,54.799999,0.24,0.16,3.44,0.0,0.0,0.0,8.8,0.42,0.0
